name131.mtx,CSR,32,0.000007105,0.000000000,0.1509,1.3477,1.996512e-07
name131.mtx,CSR,64,0.000006233,0.000000000,0.1720,1.5364,1.996512e-07
name131.mtx,CSR,128,0.000006409,0.000000000,0.1673,1.4942,1.996512e-07
name131.mtx,CSR,256,0.000006767,0.000000000,0.1584,1.4152,1.996512e-07
name131.mtx,ELL,32,0.000006326,0.000000000,0.1695,1.5138,1.996512e-07
name131.mtx,ELL,64,0.000006169,0.000000000,0.1738,1.5524,1.996512e-07
name131.mtx,ELL,128,0.000006369,0.000000000,0.1683,1.5035,1.996512e-07
name131.mtx,ELL,256,0.000006775,0.000000000,0.1582,1.4135,1.996512e-07
name131.mtx,SELL-C-Sigma,32,0.000007464,0.000000000,0.1436,1.2830,4.711573e-07
name131.mtx,CSR5,32,0.000006144,0.000000000,0.1745,1.5586,3.725290e-09
